playlist_name,playlist_uri,playlist_tracks_url,playlist_num_tracks,snapshot_id,playlist_img,track_name,track_uri,artist_name,album_name,album_img,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Name,6t1VpyZbWogtbacD68nnV3,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.581,0.487,G#,-6.962,major,0.0268,0.554,7.37e-6,0.125,0.358,143.831,266172,4,G# major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,I'll Be There for You (Friends Theme),1gmdTQbEgRZoCbVqSLEJj5,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.473,0.303,B,-8.48,minor,0.031,0.835,0,0.109,0.536,81.153,138201,4,B minor
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Lego House,3OeY5nUxRB0Peyx1nXguxn,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.552,0.525,A#,-8.222,major,0.0445,0.31,0,0.107,0.534,160.056,189173,4,A# major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,We Are Never Ever Getting Back Together (feat. Hannah Trigwell),3L4wSIOXkn1hj0S9zkKRnC,Boyce Avenue,"Cover Collaborations, Vol. 2",https://i.scdn.co/image/29bbcfe3ce49d77d98ad6fd315e6c156bf9d7e8e,0.502,0.375,C,-9.049,minor,0.0303,0.551,0,0.213,0.292,145.393,207967,4,C minor
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,One More Night,5BvbEI2BdUC3teSOHG8PmA,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.599,0.688,C#,-5.832,major,0.0417,0.659,0,0.102,0.681,185.904,218666,4,C# major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Call Me Maybe,2TxJ9idYBY0VAQDo6Vr6tk,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.663,0.314,C#,-7.733,major,0.0381,0.443,0,0.0657,0.536,109.202,199130,4,C# major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,This Years Love,6meRcCbMIf8Ni2hjksvNjo,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.432,0.189,G#,-9.895,major,0.0317,0.779,5.82e-5,0.12,0.282,66.416,212387,4,G# major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Glycerine,0QyJdzJCmJl7jGe1jPfaDw,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.344,0.281,G,-6.938,major,0.0302,0.594,0,0.134,0.123,111.621,203629,4,G major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,God Must Have Spent a Little More Time,3IHOt2usGeEr5N9enliqB2,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.31,0.241,A,-10.479,major,0.0311,0.865,0,0.112,0.334,75.954,282371,1,A major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Titanium,7vEX2DuGfeyH2RRV3XZdHJ,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.804,0.547,E,-7.769,minor,0.0665,0.194,0,0.0888,0.507,126.013,227563,4,E minor
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Payphone,5vhnGfu1VSLeSAKwv48KID,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.651,0.655,G,-5.358,major,0.0309,0.213,0,0.134,0.546,109.933,218124,4,G major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Lights,5Fh9oQdP5uhLk2jlpzBOaD,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.674,0.348,A#,-7.633,minor,0.0316,0.732,0,0.106,0.361,118.252,211187,4,A# minor
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,I Want It That Way,4YmJGDRo6oGhObb7MaW5om,Boyce Avenue,"New Acoustic Sessions, Vol. 3",https://i.scdn.co/image/f55ffc917f83506f9cd9c72f3c4bde01315da1f9,0.358,0.273,D,-9.805,major,0.0317,0.798,0,0.0962,0.305,199.381,215161,4,D major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Breakeven (Falling to Pieces),7l3GzL9RDP1V00mGmren3S,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.603,0.324,G,-9.712,major,0.0306,0.6,0,0.136,0.406,92.639,255242,4,G major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Heaven (feat. Megan Nicole),755WE9qLMDJFlVfci5suzT,Boyce Avenue,"Cover Collaborations, Vol. 2",https://i.scdn.co/image/29bbcfe3ce49d77d98ad6fd315e6c156bf9d7e8e,0.62,0.28,G#,-10.238,minor,0.0317,0.729,0,0.103,0.294,129.96,250063,4,G# minor
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,We Are Young,2mjJF8GiQ9UCfrJWZt8KaN,Boyce Avenue,"New Acoustic Sessions, Vol. 3",https://i.scdn.co/image/f55ffc917f83506f9cd9c72f3c4bde01315da1f9,0.435,0.351,D,-11.511,major,0.0286,0.677,0,0.117,0.42,83.092,237687,4,D major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,The A Team,3462oY5LEgW1WU1B5iN1v9,Boyce Avenue,"New Acoustic Sessions, Vol. 3",https://i.scdn.co/image/f55ffc917f83506f9cd9c72f3c4bde01315da1f9,0.507,0.195,G,-11.657,major,0.0402,0.865,0,0.0602,0.286,80.26,282173,4,G major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Somebody That I Used to Know,4Fn6sWJ59YQ5SkVNYM3POS,Boyce Avenue,"New Acoustic Sessions, Vol. 3",https://i.scdn.co/image/f55ffc917f83506f9cd9c72f3c4bde01315da1f9,0.729,0.408,B,-10.078,minor,0.0323,0.349,0,0.0957,0.263,120.022,238200,4,B minor
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Glad You Came,3TyriISOF3ucqWOtnChJhR,Boyce Avenue,"New Acoustic Sessions, Vol. 3",https://i.scdn.co/image/f55ffc917f83506f9cd9c72f3c4bde01315da1f9,0.722,0.542,F#,-8.703,minor,0.0371,0.135,0,0.168,0.443,125.996,195933,4,F# minor
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Just a Kiss (feat. Megan Nicole),1eVNuQyitcvon6B5ob6LW7,Boyce Avenue,"Cover Collaborations, Vol. 2",https://i.scdn.co/image/29bbcfe3ce49d77d98ad6fd315e6c156bf9d7e8e,0.603,0.627,A#,-7.244,minor,0.0353,0.532,0,0.129,0.309,142.928,215177,4,A# minor
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Jeremy,24qM9mK590NNMYbAU3tZhJ,Boyce Avenue,"New Acoustic Sessions, Vol. 3",https://i.scdn.co/image/f55ffc917f83506f9cd9c72f3c4bde01315da1f9,0.608,0.33,D,-9.607,major,0.0327,0.51,0,0.104,0.222,104.7,298180,4,D major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Babylon,1luxSmvDr84Htsd2BqHonG,Boyce Avenue,"New Acoustic Sessions, Vol. 3",https://i.scdn.co/image/f55ffc917f83506f9cd9c72f3c4bde01315da1f9,0.665,0.244,D#,-10.93,major,0.0313,0.709,0,0.109,0.206,112.842,212683,4,D# major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,I Look to You,5WBbRVieBoIAg8vHj5vFN0,Boyce Avenue,"New Acoustic Sessions, Vol. 3",https://i.scdn.co/image/f55ffc917f83506f9cd9c72f3c4bde01315da1f9,0.345,0.309,B,-9.897,major,0.032,0.851,1.02e-5,0.11,0.34,110.823,275166,4,B major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Set Fire to the Rain,1LEKF3aFcCL7pehEde7c9v,Boyce Avenue,"New Acoustic Sessions, Vol. 3",https://i.scdn.co/image/f55ffc917f83506f9cd9c72f3c4bde01315da1f9,0.582,0.273,A,-9.2,minor,0.0312,0.955,0,0.122,0.34,110.037,252901,4,A minor
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Without You,3PUzmbzL24MPBROXK8Kh3u,Boyce Avenue,"New Acoustic Sessions, Vol. 3",https://i.scdn.co/image/f55ffc917f83506f9cd9c72f3c4bde01315da1f9,0.512,0.388,C#,-8.62,major,0.0309,0.653,0,0.0915,0.167,125.221,208493,4,C# major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,A Thousand Miles (feat. Alex Goot),5N4NFz7R3iNUWBYoetcnCz,Boyce Avenue,"Cover Collaborations, Vol. 2",https://i.scdn.co/image/29bbcfe3ce49d77d98ad6fd315e6c156bf9d7e8e,0.543,0.731,A,-7.538,major,0.0301,0.514,3.52e-6,0.105,0.259,95.083,244174,4,A major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Someone Like You,4dp8cI4USaMlFzJ5MeBsVs,Boyce Avenue,"New Acoustic Sessions, Vol. 3",https://i.scdn.co/image/f55ffc917f83506f9cd9c72f3c4bde01315da1f9,0.439,0.207,C#,-9.573,major,0.0296,0.614,0,0.187,0.263,136.513,276147,4,C# major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,It Will Rain,4xextZxTitCfncBHYmAxvO,Boyce Avenue,"New Acoustic Sessions, Vol. 3",https://i.scdn.co/image/f55ffc917f83506f9cd9c72f3c4bde01315da1f9,0.433,0.417,A,-9.062,major,0.0451,0.484,0,0.111,0.176,74.094,268212,4,A major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,The One That Got Away,34CnViKlqwv8AO5D0CttUO,Boyce Avenue,"New Acoustic Sessions, Vol. 2",https://i.scdn.co/image/f57f39601f5d9a92661d87c9d6d0ec7012c89761,0.653,0.493,G#,-8.015,major,0.0352,0.578,0,0.119,0.387,123.956,247704,4,G# major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Wherever You Will Go,0n2QZbBVQZatg0Brw9kp2L,Boyce Avenue,"New Acoustic Sessions, Vol. 2",https://i.scdn.co/image/f57f39601f5d9a92661d87c9d6d0ec7012c89761,0.665,0.305,D,-7.866,major,0.0272,0.632,0,0.109,0.209,112.076,204888,4,D major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,We Found Love,014c4uXJBzGMGuWCbHjVSf,Boyce Avenue,"New Acoustic Sessions, Vol. 2",https://i.scdn.co/image/f57f39601f5d9a92661d87c9d6d0ec7012c89761,0.65,0.561,B,-8.6,major,0.0282,0.582,3.22e-6,0.0912,0.331,127.926,217376,4,B major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,I Miss You (feat. Cobus Potgieter),2Fx6O9a3tkIwRuZFV1QBBx,Boyce Avenue,"Cover Collaborations, Vol. 2",https://i.scdn.co/image/29bbcfe3ce49d77d98ad6fd315e6c156bf9d7e8e,0.761,0.692,D,-6.066,major,0.0293,0.371,0,0.0575,0.801,110.011,215584,4,D major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Jumper,0LSegQAZFXyKV5EWCBK1He,Boyce Avenue,"New Acoustic Sessions, Vol. 2",https://i.scdn.co/image/f57f39601f5d9a92661d87c9d6d0ec7012c89761,0.716,0.446,C,-9.291,major,0.0307,0.0847,0,0.189,0.62,90.958,228435,4,C major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,What Makes You Beautiful,7AEkRLRfgn9mB3BCXIZ2G7,Boyce Avenue,"New Acoustic Sessions, Vol. 2",https://i.scdn.co/image/f57f39601f5d9a92661d87c9d6d0ec7012c89761,0.458,0.275,F,-8.241,major,0.0365,0.827,0,0.174,0.199,114.129,208893,4,F major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Faithfully,6kABlbpq8D32qZvXbsUkiu,Boyce Avenue,"New Acoustic Sessions, Vol. 2",https://i.scdn.co/image/f57f39601f5d9a92661d87c9d6d0ec7012c89761,0.51,0.34,F#,-8.994,major,0.0335,0.755,1.52e-5,0.0982,0.131,130.304,265613,4,F# major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Fix You (feat. Tyler Ward),0OaEILHp0OsUGrfGJ4rnoK,Boyce Avenue,"Cover Collaborations, Vol. 2",https://i.scdn.co/image/29bbcfe3ce49d77d98ad6fd315e6c156bf9d7e8e,0.408,0.441,D#,-8.012,major,0.0271,0.413,8.39e-6,0.118,0.0987,137.982,294737,4,D# major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Shimmer (feat. Tyler Ward),5xyPfRcUicolIDwa4PZKG0,Boyce Avenue,"Cover Collaborations, Vol. 2",https://i.scdn.co/image/29bbcfe3ce49d77d98ad6fd315e6c156bf9d7e8e,0.625,0.595,F#,-7.52,major,0.0341,0.376,0,0.219,0.367,114.694,200895,4,F# major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,She Will Be Loved (feat. Tiffany Alvord),0vXNYk4XKPSly2w858r7CN,Boyce Avenue,"Cover Collaborations, Vol. 1",https://i.scdn.co/image/b9d542a50538750b317322742b1d8e64f06c4c8d,0.617,0.398,D,-5.939,major,0.0297,0.862,0,0.0765,0.34,103.128,250653,4,D major
Boyce Avenue Acoustic Covers,4XkMSl1R3f7WsNeTZgrxv5,https://api.spotify.com/v1/users/boyceavenue/playlists/4XkMSl1R3f7WsNeTZgrxv5/tracks,234,uc37+PevPvTcpdE1lUxSoWO1k6ygk92WjVK5i6X7BWweoSveS4kW27uJZ7P2lp/J,https://pl.scdn.co/images/pl/default/49c62c657128a72fe36978e6e6471f9ae80c4516,Mean (feat. Megan Nicole),2Drc9PoczynmltogkEhrFg,Boyce Avenue,"Cover Collaborations, Vol. 1",https://i.scdn.co/image/b9d542a50538750b317322742b1d8e64f06c4c8d,0.459,0.425,G#,-6.974,major,0.0297,0.663,0,0.367,0.377,81.747,240159,4,G# major
